blue,1,2,93,198,95,193
blue,1,2,95,193,98,189
blue,1,2,98,189,100,186
blue,1,2,100,186,102,182
blue,1,2,102,182,105,180
blue,1,2,105,180,106,177
blue,1,2,106,177,109,174
blue,1,2,109,174,112,171
blue,1,2,112,171,114,168
blue,1,2,114,168,118,166
blue,1,2,118,166,120,163
blue,1,2,120,163,124,162
blue,1,2,124,162,127,160
blue,1,2,127,160,131,159
blue,1,2,131,159,136,157
blue,1,2,136,157,143,156
blue,1,2,143,156,151,155
blue,1,2,151,155,163,154
blue,1,2,163,154,172,153
blue,1,2,172,153,183,152
blue,1,2,183,152,192,151
blue,1,2,192,151,201,150
blue,1,2,201,150,209,149
blue,1,2,209,149,217,149
blue,1,2,217,149,223,149
blue,1,2,223,149,232,149
blue,1,2,232,149,238,149
blue,1,2,238,149,248,149
blue,1,2,248,149,254,150
blue,1,2,254,150,263,151
blue,1,2,263,151,271,152
blue,1,2,271,152,279,153
blue,1,2,279,153,287,154
blue,1,2,287,154,295,156
blue,1,2,295,156,302,158
blue,1,2,302,158,309,160
blue,1,2,309,160,314,162
blue,1,2,314,162,320,165
blue,1,2,320,165,323,168
blue,1,2,323,168,327,169
blue,1,2,327,169,329,171
blue,1,2,329,171,332,174
blue,1,2,332,174,336,177
blue,1,2,336,177,339,180
blue,1,2,339,180,342,184
blue,1,2,342,184,346,187
blue,1,2,346,187,348,191
blue,1,2,348,191,351,196
blue,1,2,351,196,353,200
blue,1,2,353,200,355,206
blue,1,2,355,206,357,212
blue,1,2,357,212,358,217
blue,1,2,358,217,359,224
blue,1,2,359,224,360,231
blue,1,2,360,231,360,238
blue,1,2,360,238,360,244
blue,1,2,360,244,360,251
blue,1,2,360,251,360,260
blue,1,2,360,260,358,267
blue,1,2,358,267,357,274
blue,1,2,357,274,356,281
blue,1,2,356,281,354,288
blue,1,2,354,288,352,295
blue,1,2,352,295,348,302
blue,1,2,348,302,347,308
blue,1,2,347,308,345,313
blue,1,2,345,313,344,317
blue,1,2,344,317,342,322
blue,1,2,342,322,341,325
blue,1,2,341,325,340,328
blue,1,2,340,328,339,331
blue,1,2,339,331,338,334
blue,1,2,338,334,337,336
blue,1,2,337,336,337,339
blue,1,2,337,339,337,340
blue,1,2,337,340,336,341
blue,1,2,336,341,336,342
blue,1,2,336,342,335,342
blue,1,2,335,342,336,341
blue,1,2,336,341,336,339
blue,1,2,336,339,337,336
blue,1,2,337,336,338,332
blue,1,2,338,332,339,326
blue,1,2,339,326,340,320
blue,1,2,340,320,342,313
blue,1,2,342,313,344,305
blue,1,2,344,305,345,300
blue,1,2,345,300,348,294
blue,1,2,348,294,351,287
blue,1,2,351,287,355,280
blue,1,2,355,280,359,270
blue,1,2,359,270,363,263
blue,1,2,363,263,367,255
blue,1,2,367,255,371,248
blue,1,2,371,248,375,241
blue,1,2,375,241,379,235
blue,1,2,379,235,383,229
blue,1,2,383,229,387,224
blue,1,2,387,224,391,219
blue,1,2,391,219,395,214
blue,1,2,395,214,401,209
blue,1,2,401,209,407,204
blue,1,2,407,204,412,200
blue,1,2,412,200,418,195
blue,1,2,418,195,424,190
blue,1,2,424,190,432,185
blue,1,2,432,185,439,180
blue,1,2,439,180,446,175
blue,1,2,446,175,453,171
blue,1,2,453,171,462,167
blue,1,2,462,167,473,163
blue,1,2,473,163,481,159
blue,1,2,481,159,490,157
blue,1,2,490,157,498,155
blue,1,2,498,155,507,154
blue,1,2,507,154,516,153
blue,1,2,516,153,526,152
blue,1,2,526,152,536,152
blue,1,2,536,152,545,152
blue,1,2,545,152,554,152
blue,1,2,554,152,566,153
blue,1,2,566,153,574,154
blue,1,2,574,154,583,155
blue,1,2,583,155,591,157
blue,1,2,591,157,599,159
blue,1,2,599,159,608,162
blue,1,2,608,162,615,165
blue,1,2,615,165,622,168
blue,1,2,622,168,629,172
blue,1,2,629,172,636,176
blue,1,2,636,176,645,182
blue,1,2,645,182,652,189
blue,1,2,652,189,659,194
blue,1,2,659,194,665,200
blue,1,2,665,200,671,206
blue,1,2,671,206,677,213
blue,1,2,677,213,681,220
blue,1,2,681,220,685,226
blue,1,2,685,226,690,233
blue,1,2,690,233,692,241
blue,1,2,692,241,695,250
blue,1,2,695,250,697,261
blue,1,2,697,261,698,270
blue,1,2,698,270,699,280
blue,1,2,699,280,699,288
blue,1,2,699,288,698,296
blue,1,2,698,296,697,304
blue,1,2,697,304,696,312
blue,1,2,696,312,694,319
blue,1,2,694,319,691,326
blue,1,2,691,326,688,335
blue,1,2,688,335,682,344
blue,1,2,682,344,677,353
blue,1,2,677,353,672,362
blue,1,2,672,362,665,372
blue,1,2,665,372,658,381
blue,1,2,658,381,652,390
blue,1,2,652,390,644,400
blue,1,2,644,400,635,409
blue,1,2,635,409,628,416
blue,1,2,628,416,621,424
blue,1,2,621,424,611,432
blue,1,2,611,432,603,437
blue,1,2,603,437,595,442
blue,1,2,595,442,587,447
blue,1,2,587,447,578,451
blue,1,2,578,451,570,454
blue,1,2,570,454,560,457
blue,1,2,560,457,552,460
blue,1,2,552,460,544,463
blue,1,2,544,463,536,467
blue,1,2,536,467,527,471
blue,1,2,527,471,519,474
blue,1,2,519,474,513,478
blue,1,2,513,478,507,482
blue,1,2,507,482,501,486
blue,1,2,501,486,495,490
blue,1,2,495,490,488,494
blue,1,2,488,494,481,498
blue,1,2,481,498,472,503
blue,1,2,472,503,464,507
blue,1,2,464,507,453,512
blue,1,2,453,512,444,517
blue,1,2,444,517,436,520
blue,1,2,436,520,426,523
blue,1,2,426,523,418,526
blue,1,2,418,526,409,529
blue,1,2,409,529,404,531
blue,1,2,404,531,399,533
blue,1,2,399,533,396,535
blue,1,2,396,535,394,536
blue,1,2,394,536,390,538
blue,1,2,390,538,388,538
blue,1,2,388,538,387,540
blue,1,2,387,540,385,541
blue,1,2,385,541,383,542
blue,1,2,383,542,381,543
blue,1,2,381,543,379,544
blue,1,2,379,544,377,545
blue,1,2,377,545,375,546
blue,1,2,375,546,374,546
blue,1,2,374,546,373,547
blue,1,2,373,547,372,547
blue,1,2,372,547,371,547
blue,1,2,371,547,370,547
blue,1,2,370,547,369,548
blue,1,2,369,548,369,549
blue,1,2,369,549,368,549
blue,1,2,368,549,367,550
blue,1,2,367,550,366,551
blue,1,2,366,551,366,552
blue,1,2,366,552,365,552
blue,1,2,365,552,364,553
blue,1,2,364,553,363,553
blue,1,2,363,553,363,555
blue,1,2,363,555,362,555
blue,2,16,257,289,257,290
blue,2,16,257,290,257,291
blue,2,16,257,291,257,292
blue,2,16,257,292,257,293
blue,2,16,257,293,257,295
blue,2,16,257,295,257,298
blue,2,16,257,298,257,300
blue,2,16,257,300,257,303
blue,2,16,257,303,257,306
blue,2,16,257,306,257,309
blue,2,16,257,309,257,313
blue,2,16,257,313,257,317
blue,2,16,257,317,257,322
blue,2,16,257,322,257,325
blue,2,16,257,325,257,328
blue,2,16,257,328,257,330
blue,2,16,257,330,257,331
blue,2,16,257,331,257,332
blue,3,16,428,287,428,288
blue,3,16,428,288,428,289
blue,3,16,428,289,428,291
blue,3,16,428,291,428,292
blue,3,16,428,292,428,294
blue,3,16,428,294,427,297
blue,3,16,427,297,427,299
blue,3,16,427,299,427,302
blue,3,16,427,302,427,306
blue,3,16,427,306,427,310
blue,3,16,427,310,427,317
blue,3,16,427,317,427,321
blue,3,16,427,321,427,326
blue,3,16,427,326,427,331
blue,3,16,427,331,427,334
blue,3,16,427,334,427,337
blue,3,16,427,337,427,339
blue,3,16,427,339,427,340
blue,4,16,237,348,237,349
blue,4,16,237,349,238,350
blue,4,16,238,350,238,352
blue,4,16,238,352,239,354
blue,4,16,239,354,240,356
blue,4,16,240,356,242,358
blue,4,16,242,358,243,361
blue,4,16,243,361,246,365
blue,4,16,246,365,249,368
blue,4,16,249,368,251,372
blue,4,16,251,372,254,375
blue,4,16,254,375,258,380
blue,4,16,258,380,261,384
blue,4,16,261,384,264,387
blue,4,16,264,387,268,391
blue,4,16,268,391,270,394
blue,4,16,270,394,274,398
blue,4,16,274,398,279,402
blue,4,16,279,402,282,407
blue,4,16,282,407,289,412
blue,4,16,289,412,293,417
blue,4,16,293,417,301,424
blue,4,16,301,424,307,429
blue,4,16,307,429,313,433
blue,4,16,313,433,319,437
blue,4,16,319,437,324,440
blue,4,16,324,440,330,443
blue,4,16,330,443,334,445
blue,4,16,334,445,339,447
blue,4,16,339,447,342,448
blue,4,16,342,448,345,449
blue,4,16,345,449,348,450
blue,4,16,348,450,351,451
blue,4,16,351,451,354,451
blue,4,16,354,451,359,451
blue,4,16,359,451,362,451
blue,4,16,362,451,366,451
blue,4,16,366,451,371,451
blue,4,16,371,451,375,451
blue,4,16,375,451,381,451
blue,4,16,381,451,385,451
blue,4,16,385,451,391,451
blue,4,16,391,451,397,451
blue,4,16,397,451,400,451
blue,4,16,400,451,404,451
blue,4,16,404,451,409,450
blue,4,16,409,450,414,448
blue,4,16,414,448,420,446
blue,4,16,420,446,426,443
blue,4,16,426,443,432,440
blue,4,16,432,440,437,437
blue,4,16,437,437,445,432
blue,4,16,445,432,451,428
blue,4,16,451,428,456,424
blue,4,16,456,424,462,419
blue,4,16,462,419,467,415
blue,4,16,467,415,472,409
blue,4,16,472,409,478,404
blue,4,16,478,404,483,399
blue,4,16,483,399,488,394
blue,4,16,488,394,491,389
blue,4,16,491,389,497,382
blue,4,16,497,382,500,376
blue,4,16,500,376,503,370
blue,4,16,503,370,506,364
blue,4,16,506,364,507,360
blue,4,16,507,360,509,356
blue,4,16,509,356,509,354
blue,4,16,509,354,511,352
blue,4,16,511,352,511,351
blue,4,16,511,351,511,350
blue,4,16,511,350,511,349
blue,4,16,511,349,512,349
green,1,2,130,146,130,145
green,1,2,130,145,131,144
green,1,2,131,144,132,144
green,1,2,132,144,133,143
green,1,2,133,143,135,141
green,1,2,135,141,138,140
green,1,2,138,140,140,138
green,1,2,140,138,143,136
green,1,2,143,136,147,132
green,1,2,147,132,150,130
green,1,2,150,130,154,127
green,1,2,154,127,159,123
green,1,2,159,123,161,122
green,1,2,161,122,163,120
green,1,2,163,120,165,119
green,1,2,165,119,168,117
green,1,2,168,117,170,116
green,1,2,170,116,172,114
green,1,2,172,114,175,113
green,1,2,175,113,178,111
green,1,2,178,111,181,109
green,1,2,181,109,185,106
green,1,2,185,106,189,103
green,1,2,189,103,192,102
green,1,2,192,102,195,99
green,1,2,195,99,197,98
green,1,2,197,98,199,96
green,1,2,199,96,201,95
green,1,2,201,95,203,94
green,1,2,203,94,205,92
green,1,2,205,92,208,90
green,1,2,208,90,210,88
green,1,2,210,88,215,84
green,1,2,215,84,219,81
green,1,2,219,81,224,77
green,1,2,224,77,228,73
green,1,2,228,73,232,69
green,1,2,232,69,237,67
green,1,2,237,67,240,63
green,1,2,240,63,244,60
green,1,2,244,60,246,59
green,1,2,246,59,248,57
green,1,2,248,57,252,53
green,1,2,252,53,255,49
green,1,2,255,49,258,46
green,1,2,258,46,262,42
green,1,2,262,42,265,39
green,1,2,265,39,269,35
green,1,2,269,35,273,32
green,1,2,273,32,275,30
green,1,2,275,30,277,28
green,1,2,277,28,279,26
green,1,2,279,26,281,25
green,1,2,281,25,281,24
green,1,2,281,24,282,23
green,1,2,282,23,283,23
green,1,2,283,23,283,22
green,1,2,283,22,284,22
green,1,2,284,22,285,23
green,1,2,285,23,285,24
green,1,2,285,24,286,25
green,1,2,286,25,287,25
green,1,2,287,25,287,27
green,1,2,287,27,288,28
green,1,2,288,28,289,29
green,1,2,289,29,290,31
green,1,2,290,31,292,32
green,1,2,292,32,292,34
green,1,2,292,34,294,36
green,1,2,294,36,294,37
green,1,2,294,37,296,39
green,1,2,296,39,297,42
green,1,2,297,42,298,43
green,1,2,298,43,300,45
green,1,2,300,45,301,47
green,1,2,301,47,302,48
green,1,2,302,48,303,50
green,1,2,303,50,304,52
green,1,2,304,52,305,54
green,1,2,305,54,307,55
green,1,2,307,55,308,58
green,1,2,308,58,309,60
green,1,2,309,60,310,62
green,1,2,310,62,311,64
green,1,2,311,64,313,67
green,1,2,313,67,313,69
green,1,2,313,69,314,72
green,1,2,314,72,316,74
green,1,2,316,74,316,76
green,1,2,316,76,317,78
green,1,2,317,78,319,81
green,1,2,319,81,319,84
green,1,2,319,84,321,86
green,1,2,321,86,322,87
green,1,2,322,87,323,90
green,1,2,323,90,324,91
green,1,2,324,91,324,93
green,1,2,324,93,325,95
green,1,2,325,95,327,98
green,1,2,327,98,328,100
green,1,2,328,100,329,103
green,1,2,329,103,331,108
green,1,2,331,108,332,110
green,1,2,332,110,334,112
green,1,2,334,112,335,114
green,1,2,335,114,337,116
green,1,2,337,116,338,117
green,1,2,338,117,338,118
green,1,2,338,118,338,119
green,1,2,338,119,339,119
green,1,2,339,119,339,121
green,1,2,339,121,341,122
green,1,2,341,122,341,124
green,1,2,341,124,342,126
green,1,2,342,126,343,127
green,1,2,343,127,344,129
green,1,2,344,129,344,131
green,1,2,344,131,345,131
green,1,2,345,131,345,132
green,1,2,345,132,345,133
green,1,2,345,133,345,134
green,1,2,345,134,346,134
green,1,2,346,134,346,135
green,1,2,346,135,346,136
green,1,2,346,136,347,136
green,1,2,347,136,347,137
green,1,2,347,137,347,138
green,1,2,347,138,348,138
green,1,2,348,138,348,139
green,1,2,348,139,348,138
green,1,2,348,138,348,137
green,1,2,348,137,349,137
green,1,2,349,137,349,136
green,1,2,349,136,350,135
green,1,2,350,135,352,133
green,1,2,352,133,355,130
green,1,2,355,130,359,125
green,1,2,359,125,362,120
green,1,2,362,120,366,114
green,1,2,366,114,371,107
green,1,2,371,107,375,101
green,1,2,375,101,381,95
green,1,2,381,95,385,89
green,1,2,385,89,388,85
green,1,2,388,85,391,82
green,1,2,391,82,393,79
green,1,2,393,79,396,77
green,1,2,396,77,398,76
green,1,2,398,76,400,73
green,1,2,400,73,402,72
green,1,2,402,72,405,70
green,1,2,405,70,408,67
green,1,2,408,67,410,65
green,1,2,410,65,413,63
green,1,2,413,63,414,62
green,1,2,414,62,416,59
green,1,2,416,59,419,58
green,1,2,419,58,421,56
green,1,2,421,56,423,54
green,1,2,423,54,425,53
green,1,2,425,53,429,50
green,1,2,429,50,431,49
green,1,2,431,49,435,45
green,1,2,435,45,439,42
green,1,2,439,42,442,39
green,1,2,442,39,445,37
green,1,2,445,37,447,35
green,1,2,447,35,449,34
green,1,2,449,34,451,32
green,1,2,451,32,452,31
green,1,2,452,31,453,31
green,1,2,453,31,455,30
green,1,2,455,30,456,29
green,1,2,456,29,458,28
green,1,2,458,28,460,27
green,1,2,460,27,462,26
green,1,2,462,26,463,25
green,1,2,463,25,465,24
green,1,2,465,24,467,22
green,1,2,467,22,468,22
green,1,2,468,22,469,21
green,1,2,469,21,470,21
green,1,2,470,21,471,20
green,1,2,471,20,473,20
green,1,2,473,20,474,19
green,1,2,474,19,475,19
green,1,2,475,19,477,18
green,1,2,477,18,478,17
green,1,2,478,17,479,17
green,1,2,479,17,479,18
green,1,2,479,18,480,18
green,1,2,480,18,481,19
green,1,2,481,19,482,20
green,1,2,482,20,483,21
green,1,2,483,21,485,22
green,1,2,485,22,488,25
green,1,2,488,25,490,26
green,1,2,490,26,492,28
green,1,2,492,28,495,30
green,1,2,495,30,497,32
green,1,2,497,32,499,34
green,1,2,499,34,501,36
green,1,2,501,36,504,40
green,1,2,504,40,505,42
green,1,2,505,42,508,44
green,1,2,508,44,509,46
green,1,2,509,46,512,50
green,1,2,512,50,514,53
green,1,2,514,53,517,57
green,1,2,517,57,520,60
green,1,2,520,60,523,64
green,1,2,523,64,526,67
green,1,2,526,67,530,72
green,1,2,530,72,532,75
green,1,2,532,75,535,79
green,1,2,535,79,537,81
green,1,2,537,81,540,85
green,1,2,540,85,542,87
green,1,2,542,87,544,89
green,1,2,544,89,546,93
green,1,2,546,93,548,95
green,1,2,548,95,551,97
green,1,2,551,97,553,101
green,1,2,553,101,555,103
green,1,2,555,103,557,106
green,1,2,557,106,561,109
green,1,2,561,109,563,112
green,1,2,563,112,566,115
green,1,2,566,115,567,117
green,1,2,567,117,569,119
green,1,2,569,119,571,121
green,1,2,571,121,572,122
green,1,2,572,122,574,123
green,1,2,574,123,575,125
green,1,2,575,125,576,126
green,1,2,576,126,578,127
green,1,2,578,127,579,128
green,1,2,579,128,580,130
green,1,2,580,130,581,131
green,1,2,581,131,582,133
green,1,2,582,133,584,133
green,1,2,584,133,584,135
green,1,2,584,135,585,135
green,1,2,585,135,586,136
green,1,2,586,136,586,137
green,1,2,586,137,587,138
green,1,2,587,138,588,139
green,1,2,588,139,589,139
green,1,2,589,139,589,140
green,1,2,589,140,590,141
green,2,11,285,489,285,491
green,2,11,285,491,285,492
green,2,11,285,492,285,493
green,2,11,285,493,285,495
green,2,11,285,495,285,498
green,2,11,285,498,285,500
green,2,11,285,500,285,502
green,2,11,285,502,285,503
green,2,11,285,503,285,504
green,2,11,285,504,285,507
green,2,11,285,507,285,508
green,2,11,285,508,285,507
green,2,11,285,507,285,505
green,2,11,285,505,286,502
green,2,11,286,502,287,498
green,2,11,287,498,289,495
green,2,11,289,495,289,493
green,2,11,289,493,290,491
green,2,11,290,491,292,489
green,2,11,292,489,293,486
green,2,11,293,486,295,484
green,2,11,295,484,296,483
green,2,11,296,483,297,481
green,2,11,297,481,299,480
green,2,11,299,480,300,478
green,2,11,300,478,300,479
green,2,11,300,479,300,480
green,2,11,300,480,301,481
green,2,11,301,481,302,482
green,2,11,302,482,303,484
green,2,11,303,484,305,486
green,2,11,305,486,307,489
green,2,11,307,489,308,491
green,2,11,308,491,310,494
green,2,11,310,494,311,496
green,2,11,311,496,313,498
green,2,11,313,498,314,500
green,2,11,314,500,316,502
green,2,11,316,502,317,505
green,2,11,317,505,319,507
green,2,11,319,507,320,508
green,2,11,320,508,321,509
green,2,11,321,509,322,510
green,2,11,322,510,323,509
green,2,11,323,509,324,509
green,2,11,324,509,325,507
green,2,11,325,507,326,505
green,2,11,326,505,328,503
green,2,11,328,503,330,500
green,2,11,330,500,332,498
green,2,11,332,498,334,497
green,2,11,334,497,336,495
green,2,11,336,495,338,493
green,2,11,338,493,341,491
green,2,11,341,491,343,491
green,2,11,343,491,346,489
green,2,11,346,489,348,488
green,2,11,348,488,348,487
green,2,11,348,487,348,488
green,2,11,348,488,349,488
green,2,11,349,488,349,489
green,2,11,349,489,350,491
green,2,11,350,491,351,493
green,2,11,351,493,353,495
green,2,11,353,495,354,498
green,2,11,354,498,356,500
green,2,11,356,500,358,503
green,2,11,358,503,359,505
green,2,11,359,505,360,506
green,2,11,360,506,360,507
green,2,11,360,507,361,508
green,2,11,361,508,362,508
green,2,11,362,508,362,507
green,2,11,362,507,363,507
green,2,11,363,507,364,507
green,2,11,364,507,366,504
green,2,11,366,504,368,502
green,2,11,368,502,372,499
green,2,11,372,499,375,497
green,2,11,375,497,379,493
green,2,11,379,493,383,491
green,2,11,383,491,385,488
green,2,11,385,488,387,487
green,2,11,387,487,390,484
green,2,11,390,484,393,483
green,2,11,393,483,394,482
green,2,11,394,482,395,482
green,2,11,395,482,395,483
green,2,11,395,483,395,484
green,2,11,395,484,396,485
green,2,11,396,485,396,487
green,2,11,396,487,398,490
green,2,11,398,490,399,491
green,2,11,399,491,400,493
green,2,11,400,493,401,495
green,2,11,401,495,402,496
green,2,11,402,496,403,498
green,2,11,403,498,404,500
green,2,11,404,500,405,500
green,2,11,405,500,406,500
green,2,11,406,500,406,499
green,2,11,406,499,408,498
green,2,11,408,498,411,496
green,2,11,411,496,414,495
green,2,11,414,495,417,492
green,2,11,417,492,422,489
green,2,11,422,489,425,488
green,2,11,425,488,427,487
green,2,11,427,487,428,486
green,2,11,428,486,430,486
green,2,11,430,486,430,487
green,2,11,430,487,430,488
green,2,11,430,488,431,489
green,2,11,431,489,432,490
green,2,11,432,490,432,492
green,2,11,432,492,433,494
green,2,11,433,494,434,495
green,2,11,434,495,434,498
green,2,11,434,498,434,500
green,2,11,434,500,435,502
green,2,11,435,502,435,503
green,2,11,435,503,435,505
green,2,11,435,505,436,505
green,2,11,436,505,436,506
green,2,11,436,506,436,507
